date,close,high,low,r,ema_log,slope,p_trend,momentum,p_bull,p_bear,eligible_to_enter,regime,atr,ewma_sigma2_next,w_vol,f_tilde,w_raw,w_target,w_exec,P_hat_exec,fill_error_ret,net_ret_ftf,gross_ret,turnover,cost_lin,cost_imp,net_ret,alpha_ret,anchor,equity,drawdown
2016-01-07,1097.9,1113.1,1091.8,-0.008936631160859188,6.984739247328248,0.001047784845475519,0.5535238685011118,0.0,0.3321143211006671,0.6678856788993329,0.0,bear,13.97142857142858,0.0001021655729284995,0.934843044836581,3.568364576990685,0.0,0.0,0.0,1080.7160553091126,0.015651648320327456,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-10,1096.2,1108.3,1093.1,-0.0015484106020585697,6.985631188445274,0.0008919411170262848,0.5411261316516506,0.0,0.3246756789909903,0.6753243210090096,0.0,bear,13.528571428571436,9.617949307634356e-05,0.9634956245990587,3.568364576990685,0.0,0.0,0.0,1081.1569883100271,0.013722871455913964,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-11,1085.2,1099.1,1083.1,-0.010034665207078963,6.9858644919856445,0.00023330354037032208,0.48872995609937336,0.0,0.293237973659624,0.706762026340376,0.0,bear,13.364285714285709,9.645039384085262e-05,0.9621415853618929,3.568364576990685,0.0,0.0,0.0,1081.953118124355,0.002991966343204161,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-12,1087.1,1095.6,1079.4,0.0017508293402137554,6.9861887552191035,0.0003242632334590212,0.49596601461801176,0.0,0.297579608770807,0.702420391229193,0.0,bear,13.84999999999999,9.084729441311466e-05,0.9913682131953596,3.568364576990685,0.0,0.0,0.0,1081.4930244912284,0.00515773664683238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-13,1073.6,1095.4,1071.1,-0.01241836077637748,6.985743795879002,-0.00044495934010146954,0.4347725412548867,0.0,0.260863524752932,0.7391364752470679,0.0,bear,15.064285714285704,9.464939781066403e-05,0.97125230182717,3.568364576990685,0.0,0.0,0.0,1081.9421784329525,-0.007770285425626439,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-14,1090.7,1097.5,1076.0,0.015927719821162478,6.986273666382344,0.000529870503341634,0.512322558777382,0.0,0.30739353526642915,0.6926064647335708,0.0,bear,16.178571428571427,0.00010419196946411132,0.9257076762288914,3.568364576990685,0.0,0.0,0.0,1080.6293010055758,0.009233243783280656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-17,1089.1,1094.5,1082.1,-0.0014669478316678974,6.9866836631643014,0.00040999678195774436,0.5027863209853863,0.0,0.3016717925912318,0.6983282074087682,0.0,bear,16.29285714285715,9.806956745271474e-05,0.9541658276966581,3.568364576990685,0.0,0.0,0.0,1082.2565482422615,0.006283584388704817,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-19,1106.2,1109.9,1087.1,0.015701037553943697,6.988003803228078,0.0013201400637763427,0.5751903696793809,1.0,0.7451142218076285,0.25488577819237146,1.0,bull,17.35714285714289,0.00010697674822177288,0.913579387741431,3.568364576990685,1.5981370420928218,1.5981370420928218,0.0,1082.5705813762877,0.021360891903554814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-03,1.0964301541264945,-0.05886714624609091
2016-01-20,1098.2,1106.2,1092.5,-0.007231965286566666,6.98880924032508,0.0008054370970018709,0.5342445324538198,1.0,0.7205467194722919,0.2794532805277081,1.0,bull,17.407142857142894,0.00010369622264283283,0.9279178312412502,3.568364576990685,1.4605261519165225,1.4605261519165225,1.5981370420928218,1084.9877149588142,0.012030855073015698,0.019226955140236725,-0.0,1.5981370420928218,0.0,0.0,-0.0,0.019226955140236725,2015-08-03,1.1175111675142873,-0.040772027085961726
2016-01-21,1096.3,1103.5,1094.4,-0.0017301038062285112,6.989462455066405,0.0006532147413249589,0.5221348843655286,1.0,0.7132809306193171,0.2867190693806829,1.0,bull,17.61428571428574,9.765404483508243e-05,0.9561936833800573,3.568364576990685,1.455449404116975,1.455449404116975,1.4605261519165225,1085.3032037778917,0.010030827530884136,-0.004145294085129462,-0.0027649429793995656,0.13761089017629935,0.0,0.0,-0.0027649429793995656,-0.0013803511057298968,2015-08-03,1.1128787550815242,-0.04474830912837291
2016-01-24,1105.3,1109.2,1097.6,0.008209431724892857,6.990567031981435,0.0011045769150301865,0.5580418118311472,1.0,0.7348250870986883,0.2651749129013117,1.0,bull,16.907142857142894,9.583848829971812e-05,0.9652082187455256,3.568364576990685,1.6175760888673194,1.6175760888673194,1.455449404116975,1085.8470686438066,0.01759968457087975,0.01190074056666124,0.011990089726579185,0.005076747799547476,0.0,0.0,0.011990089726579185,-8.934915991794344e-05,2015-08-03,1.1261228364278986,-0.03338010657944501
2016-01-25,1120.2,1123.2,1107.2,0.013480503030851354,6.992408761249093,0.0018417292676584651,0.6166840233387068,1.0,0.770010414003224,0.229989585996776,1.0,bull,17.50000000000005,0.00010099161671962259,0.9402607909934365,3.568364576990685,1.8118742638333603,1.8118742638333603,1.6175760888673194,1087.5378956130683,0.029157386526452205,0.024347380516967734,0.01962019010344968,0.16212668475034442,0.0,0.0,0.01962019010344968,0.004727190413518057,2015-08-03,1.1535409776352556,-0.00984544421906397
2016-01-26,1115.8,1128.0,1114.9,-0.003927870023210267,6.993903850498833,0.0014950892497394008,0.5891079908193552,1.0,0.7534647944916131,0.24653520550838692,1.0,bull,16.971428571428614,9.585780949159927e-05,0.9651109396969041,3.568364576990685,1.745798432645184,1.745798432645184,1.8118742638333603,1090.3461466204978,0.022812200555208897,-0.0019212596948872587,-0.006353628629723651,0.19429817496604085,0.0,0.0,-0.006353628629723651,0.004432368934836392,2015-08-03,1.1513247258485242,-0.011747788258794856
2016-01-27,1116.1,1126.4,1110.2,0.000268865388062256,6.995325364148602,0.0014215136497695013,0.5832548779861032,1.0,0.7499529267916619,0.2500470732083381,1.0,bull,16.785714285714317,9.011067823791718e-05,0.9954119711507299,3.568364576990685,1.7756620012875544,1.7756620012875544,1.745798432645184,1091.5990731385402,0.021952268489794514,-0.0009633641098636106,0.00048715027706557084,0.06607583118817617,0.0,0.0,0.00048715027706557084,-0.0014505143869291814,2015-08-03,1.150215580928843,-0.012699834971079849
2016-01-28,1116.4,1118.9,1108.5,0.0002687931188962711,6.996677712399416,0.0013523482508137619,0.5777526070646231,1.0,0.7466515642387739,0.2533484357612261,1.0,bull,16.0071428571429,8.470837252808809e-05,1.0266627848799768,3.568364576990685,1.8072195205755726,1.8072195205755726,1.7756620012875544,1093.0714731934406,0.020896208174990546,0.0010932939528740097,0.0004692586056749207,0.029863568642370275,0.0,0.0,0.0004692586056749207,0.000624035347199089,2015-08-03,1.151473104667974,-0.011620425670982204
2016-01-31,1128.0,1130.2,1115.3,0.010390541024722255,6.998569135578932,0.0018914231795159608,0.6206372914513228,1.0,0.7723823748707936,0.22761762512920636,1.0,bull,15.985714285714332,8.610367074358898e-05,1.0183103440834749,3.568364576990685,1.9795130658485294,1.9795130658485294,1.8072195205755726,1094.4749840516504,0.02972075881945886,0.019388002290118365,0.018450088870418754,0.0315575192880182,0.0,0.0,0.018450088870418754,0.0009379134196996099,2015-08-03,1.1737978678582863,0.0
2016-02-01,1127.2,1131.5,1122.6,-0.0007092198581559739,7.0003045050792645,0.0017353695003325953,0.6082228525248577,1.0,0.7649337115149146,0.23506628848508537,1.0,bull,15.478571428571481,8.09676300674058e-05,1.0501111622124475,3.568364576990685,1.9855083310637158,1.9855083310637158,1.9795130658485294,1097.1383387580602,0.026669323316128327,0.0033132362921271643,-0.0012817159720393146,0.17229354527295682,0.0,0.0,-0.0012817159720393146,0.004594952264166479,2015-08-03,1.1776869375536958,0.0
2016-02-02,1141.3,1146.2,1124.8,0.012508871540099387,7.002681629527817,0.0023771242360686173,0.6601866461825608,1.0,0.7961119877095365,0.2038880122904635,1.0,bull,15.85000000000007,8.54978854450752e-05,1.0219115359920885,3.4562046012918817,2.0,2.0,1.9270012710413238,1098.8724358959512,0.037174769214096855,0.02425037583730001,0.024030689492047192,0.005909555052987736,0.0,0.0,0.024030689492047192,0.000219686345252819,2015-09-01,1.2062462884080518,0.0
2016-02-03,1157.5,1157.9,1139.7,0.014194339787961141,7.005761798913771,0.0030801693859539014,0.7161319797276741,1.0,0.8296791878366044,0.17032081216339556,1.0,bull,15.414285714285777,9.245676923933649e-05,0.9827015291863038,3.4562046012918817,2.0,2.0,2.0,1102.1948112015323,0.04777986073301744,0.03084037991632639,0.027352510812993554,0.0729987289586762,0.0,0.0,0.027352510812993554,0.0034878691033328364,2015-09-01,1.2434473822152148,0.0
2016-02-04,1157.7,1175.0,1145.5,0.00017278617710592137,7.0086675244116465,0.0029057254978752667,0.7022504793644925,1.0,0.8213502876186956,0.17864971238130445,1.0,bull,15.81428571428577,8.691115438875624e-05,1.0135687905675415,3.4562046012918817,2.0,2.0,2.0,1106.3725482875373,0.044335710212026216,0.00034557235421184274,0.00034557235421184274,0.0,0.0,0.0,0.00034557235421184274,0.0,2015-09-01,1.2438770832544255,0.0
2016-02-07,1197.9,1201.4,1164.5,0.034724021767297275,7.013446991111185,0.004779466699538659,0.8513548100342715,1.0,0.9108128860205629,0.08918711397943713,1.0,bull,18.05000000000005,0.000154041946387175,0.761327452043531,3.4562046012918817,2.0,2.0,2.0,1109.3984937557598,0.07388054615931233,0.06944804353459455,0.06944804353459455,0.0,0.0,0.0,0.06944804353459455,0.0,2015-09-01,1.3302619130839632,0.0
2016-02-08,1198.6,1199.3,1185.9,0.0005843559562566103,7.017974740925959,0.004527749814774218,0.831324254273548,1.0,0.8987945525641288,0.10120544743587123,1.0,bull,17.37857142857146,0.00014481991791696124,0.7851937610901061,3.4562046012918817,2.0,2.0,2.0,1116.8041609841127,0.06824281579833733,0.0011687119125132206,0.0011687119125132206,0.0,0.0,0.0,0.0011687119125132206,0.0,2015-09-01,1.331816606028547,0.0
2016-02-09,1194.6,1198.1,1181.6,-0.0033372267645586096,7.022030257288294,0.004055516362334366,0.7937459308725278,1.0,0.8762475585235167,0.12375244147648334,1.0,bull,17.61428571428574,0.00013679894779062874,0.8078851218926641,3.4562046012918817,2.0,2.0,2.0,1121.5898770004765,0.061116794742611245,-0.006674453529117219,-0.006674453529117219,0.0,0.0,0.0,-0.006674453529117219,0.0,2015-09-01,1.322927457982303,-0.006674453529117108
2016-02-10,1247.8,1263.9,1196.3,0.04453373514147008,7.028456678631597,0.006426421343303623,0.9824124339921901,1.0,0.9894474603953141,0.01055253960468594,1.0,bull,21.91428571428576,0.0002475862248622275,0.6005203786093771,3.4562046012918817,2.0,2.0,2.0,1125.616060007036,0.09791949029729441,0.08906747028294015,0.08906747028294015,0.0,0.0,0.0,0.08906747028294015,0.0,2015-09-01,1.4407572600326273,0.0
2016-02-11,1239.4,1248.7,1232.9,-0.006731848052572431,7.034092238145383,0.00563555951378536,0.9194790237443317,1.0,0.951687414246599,0.04831258575340103,1.0,bull,22.121428571428606,0.00023545011806266926,0.6158026200932417,3.4562046012918817,1.9226886461142685,1.9226886461142685,2.0,1135.5621571876343,0.0837807348816893,-0.013463696105144862,-0.013463696105144862,0.0,0.0,0.0,-0.013463696105144862,0.0,2015-09-01,1.4213593421222668,-0.013463696105144862
2016-02-14,1208.2,1236.3,1191.5,-0.02517347103437151,7.037859919518938,0.0037676813735556536,0.770841250489189,1.0,0.8625047502935134,0.13749524970648663,1.0,bull,24.26428571428575,0.0002593453296140096,0.5867482094151114,3.4562046012918817,1.470262615803829,0.0,1.9226886461142685,1141.0769605318626,0.05555623197164161,-0.05464206957926039,-0.05034694206874302,0.07731135388573152,0.0,0.0,-0.05034694206874302,-0.004295127510517376,2015-09-01,1.34369332605289,-0.06737008146503398
2016-02-16,1211.4,1214.4,1196.2,0.002648568117861405,7.041560244020613,0.003700324501674679,0.7654812779973064,1.0,0.8592887667983838,0.14071123320161616,1.0,bull,24.628571428571473,0.0002442055046216661,0.6046628185078677,3.4562046012918817,1.5017109342667334,1.5017109342667334,0.0,1143.2468427529468,0.05625982932726864,-0.1030777632311936,0.005092371848672362,1.9226886461142685,0.0,0.0,0.005092371848672362,-0.10817013507986596,2015-09-01,1.2051884235346753,-0.16350348739010856
2016-02-17,1226.3,1240.6,1201.3,0.012299818391943163,7.045772036465456,0.004211792444842821,0.8061817147798426,1.0,0.8837090288679055,0.11629097113209452,1.0,bull,26.278571428571468,0.00023863030629285315,0.6116855051440756,3.4562046012918817,1.6224063875905326,1.6224063875905326,1.5017109342667334,1147.4077752155167,0.06433354381838309,0.0966103861921939,0.0,1.5017109342667334,0.0,0.0,0.0,0.0966103861921939,2015-09-01,1.3216221425667216,-0.08268923625844349
2016-02-18,1230.8,1235.3,1220.6,0.003669575144744419,7.049950892884402,0.004178856418945998,0.8035608063577463,1.0,0.8821364838146477,0.11786351618535229,1.0,bull,26.58571428571432,0.0002251204348198575,0.6297722630992427,3.4562046012918817,1.6635331975168992,1.6635331975168992,1.6224063875905326,1152.8400999519831,0.06334083526813193,0.013155591945571393,0.005510641118976125,0.12069545332379916,0.0,0.0,0.005510641118976125,0.007644950826595269,2015-09-01,1.3390088641805613,-0.07062147016337905
2016-02-21,1210.1,1226.9,1202.5,-0.016818329541761545,7.0528613360995775,0.00291044321517564,0.7026258951795138,1.0,0.8215755371077083,0.17842446289229175,1.0,bull,27.54285714285717,0.0002285845812451834,0.6249820186048739,3.4562046012918817,1.389248593613637,1.389248593613637,1.6635331975168992,1157.6296048248341,0.04336037945224836,-0.025502891193088736,-0.027286165277156486,0.041126809926366636,0.0,0.0,-0.027286165277156486,0.001783274084067752,2015-09-01,1.3048602668107832,-0.0943233096869952
2016-02-22,1222.6,1229.0,1207.6,0.010329724816130925,7.056213756989281,0.0033524208897031116,0.7377965928579879,1.0,0.8426779557147928,0.15732204428520724,1.0,bull,28.43571428571431,0.00022127169925709186,0.6352256892658898,3.4562046012918817,1.5046783086667612,1.5046783086667612,1.389248593613637,1159.5320288692826,0.051585122796268,0.003034835179372428,0.01718384015284794,0.27428460390326226,0.0,0.0,0.01718384015284794,-0.014149004973475513,2015-09-01,1.308820302652666,-0.09157473020609563
2016-02-23,1239.1,1254.3,1222.4,0.013495828562080758,7.060169366887271,0.003955609897990264,0.7857958006825169,1.0,0.8714774804095101,0.12852251959048988,1.0,bull,29.185714285714294,0.00021892364061629083,0.6386231503251415,3.4562046012918817,1.639859306056518,1.639859306056518,1.5046783086667612,1163.940113260579,0.060656837010266224,0.025750662261640276,0.018749060849521444,0.11542971505312427,0.0,0.0,0.018749060849521444,0.007001601412118833,2015-09-01,1.3425232922274526,-0.0681821778936933
2016-02-24,1238.8,1244.4,1221.8,-0.00024211120974892975,7.063873111759977,0.003703744872706416,0.7657534565312879,1.0,0.8594520739187728,0.14054792608122724,1.0,bull,29.500000000000018,0.00020579173924958655,0.6586838569292177,3.4562046012918817,1.6366184894720015,1.6366184894720015,1.639859306056518,1169.2583954547467,0.05613626456672035,0.007224256748270241,-0.0003642994855942831,0.13518099738975686,0.0,0.0,-0.0003642994855942831,0.007588556233864524,2015-09-01,1.3522220251810368,-0.06145048670418318
2016-02-25,1220.4,1241.3,1212.0,-0.014853083629318586,7.06645676222493,0.0025836504649525693,0.676621122350432,1.0,0.8059726734102592,0.19402732658974076,1.0,bull,29.485714285714298,0.00020668108049258328,0.6572651827053799,3.4562046012918817,1.3901213321161983,1.3901213321161983,1.6366184894720015,1173.3015091030743,0.03859266707384936,-0.024482039168667466,-0.024356967413173808,0.0032408165845165815,0.0,0.0,-0.024356967413173808,-0.000125071755493658,2015-09-01,1.31911687259582,-0.08442809265042506
2016-02-28,1234.4,1241.8,1216.3,0.011471648639790333,7.069569774554371,0.003113012329441389,0.7187454810487637,1.0,0.8312472886292582,0.16875271137074177,1.0,bull,28.185714285714294,0.0002021761390139165,0.664547516628698,3.4562046012918817,1.5216256173776306,1.5216256173776306,1.3901213321161983,1175.0199588506684,0.048104375526030134,0.006917120445064694,0.018774712268607194,0.24649715735580324,0.0,0.0,0.018774712268607194,-0.0118575918235425,2015-09-01,1.3282413628846823,-0.0780949714911705
2016-02-29,1230.8,1249.3,1227.7,-0.0029163966299418087,7.072320766687983,0.0027509921336115184,0.6899374583932144,1.0,0.8139624750359287,0.18603752496407133,1.0,bull,28.771428571428583,0.00019055589283126966,0.6845099995796817,3.4562046012918817,1.4855489975754395,1.4855489975754395,1.5216256173776306,1179.307625128308,0.04183650867053291,0.001447535002358248,-0.004054145168193898,0.13150428526143232,0.0,0.0,-0.004054145168193898,0.005501680170552146,2015-09-01,1.3301640387490379,-0.07676048169355387
2016-03-01,1241.8,1244.8,1225.1,0.008937276568085739,7.075440553822551,0.003119787134568064,0.7192845911366105,1.0,0.8315707546819663,0.16842924531803372,1.0,bull,28.96428571428573,0.00018391503400866073,0.696758656006752,3.4562046012918817,1.5969379079463382,1.5969379079463382,1.4855489975754395,1182.1283258967196,0.04805256410314084,0.011865614889918665,0.013599188975588095,0.03607661980219112,0.0,0.0,0.013599188975588095,-0.0017335740856694293,2015-09-01,1.345947252973253,-0.06580567711817553
2016-03-02,1258.2,1269.3,1238.0,0.013206635529070754,7.079160365021354,0.003719811198803491,0.7670319462164695,1.0,0.8602191677298817,0.13978083227011828,1.0,bull,26.25,0.0001833450452880039,0.6978408679349831,3.4562046012918817,1.7376114023705855,1.7376114023705855,1.5969379079463382,1186.2594794007491,0.0571773331737807,0.025988025011696513,0.01961910417155524,0.11138891037089871,0.0,0.0,0.01961910417155524,0.006368920840141272,2015-09-01,1.3809257638479462,-0.041527811689337724
2016-03-03,1270.7,1280.7,1250.1,0.009934827531393964,7.08325013623622,0.0040897705834641584,0.7986922644592731,1.0,0.8792153586755639,0.12078464132443612,1.0,bull,27.30714285714287,0.00017826639156384936,0.707711498496194,3.2934921871952074,1.7677823908602668,1.7677823908602668,1.6618479181068355,1191.39500997055,0.06241047456476739,0.02355218924260212,0.015176959306847626,0.1341959021167669,0.0,0.0,0.015176959306847626,0.008375229935754496,2015-10-01,1.4134495887680778,-0.01895369332647412
2016-03-06,1264.0,1274.1,1257.4,-0.005272684347210288,7.086777322544456,0.0035271863082355637,0.7538779987258128,1.0,0.8523267992354877,0.1476732007645123,1.0,bull,25.078571428571422,0.00016923848008353737,0.7263424565424055,3.2934921871952074,1.6856745972764196,1.6856745972764196,1.7677823908602668,1196.720175622836,0.0532277091591487,-0.0031237501995985155,-0.008762399505245917,0.10593447275343126,0.0,0.0,-0.008762399505245917,0.005638649305647401,2015-10-01,1.409034325333041,-0.022018236922760837
2016-03-07,1262.9,1279.0,1261.0,-0.0008702531645569112,7.0900406397509155,0.0032633172064597815,0.732858747803763,1.0,0.8397152486822579,0.1602847513177421,1.0,bull,25.064285714285706,0.0001591296117127504,0.7490580697698335,3.2934921871952074,1.676166519742236,1.676166519742236,1.6856745972764196,1200.2732387952979,0.04958964383933976,-0.0056101144601511405,-0.0015384182198941295,0.08210779358384723,0.0,0.0,-0.0015384182198941295,-0.004071696240257011,2015-10-01,1.401129481489641,-0.027504826553564565
2016-03-08,1257.4,1265.7,1243.6,-0.004355055823897391,7.092846283922798,0.0028056441718824487,0.6964014881651891,1.0,0.8178408928991134,0.18215910710088656,1.0,bull,23.83571428571429,0.0001507198256837411,0.769672194048499,3.2934921871952074,1.6113957074030199,1.6113957074030199,1.676166519742236,1203.8788007312867,0.04256497476436565,-0.007745918052364718,-0.007341206972064561,0.00950807753418359,0.0,0.0,-0.007341206972064561,-0.0004047110803001565,2015-10-01,1.39027644734527,-0.03503769447340077
2016-03-09,1272.8,1274.3,1237.5,0.012247494830602612,7.096213975508845,0.0033676915860469947,0.7411729886891588,1.0,0.8447037932134953,0.1552962067865047,1.0,bull,25.41428571428571,0.0001506767039202549,0.7697823213846352,3.2934921871952074,1.7478357927312895,1.7478357927312895,1.6113957074030199,1206.7087944798989,0.05192583714652816,0.017165562132397734,0.020528840785772207,0.06477081233921611,0.0,0.0,0.020528840785772207,-0.0033632786533744725,2015-10-01,1.4141413240833847,-0.018473574062462084
2016-03-10,1259.4,1287.8,1249.0,-0.010527969830295358,7.098744578741592,0.0025306032327474526,0.6744923124617483,1.0,0.804695387477049,0.19530461252295095,1.0,bull,26.16428571428571,0.00014828639060989618,0.775961799494598,3.2934921871952074,1.5573737655360373,1.5573737655360373,1.7478357927312895,1211.4601748192079,0.03806560678163586,-0.011771050754847683,-0.01696472539220644,0.13644008532826968,0.0,0.0,-0.01696472539220644,0.005193674637358758,2015-10-01,1.3974953947830717,-0.030027171439396927
2016-03-13,1245.1,1261.9,1229.9,-0.011354613307924533,7.100438171634599,0.0016935928930061905,0.6078178506283147,1.0,0.7646907103769889,0.23530928962301112,1.0,bull,26.92142857142856,0.00014712484177565222,0.7790188819290415,3.2934921871952074,1.3582299944999034,1.3582299944999034,1.5573737655360373,1213.5135388616493,0.025368613877078623,-0.024677757178375524,-0.019845999552213524,0.19046202719525218,0.0,0.0,-0.019845999552213524,-0.004831757626162001,2015-10-01,1.363008342772717,-0.0539639253722376
2016-03-14,1231.0,1238.7,1226.0,-0.011324391615131213,7.101346808907589,0.000908637272990731,0.5452899569539806,1.0,0.7271739741723884,0.2728260258276116,1.0,bull,26.00714285714285,0.00014599186199628435,0.7820358544081273,3.2934921871952074,1.1702317412154288,0.0,1.3582299944999034,1214.553458712204,0.0133603097382583,-0.020296932875549165,-0.017636310412061623,0.1991437710361339,0.0,0.0,-0.017636310412061623,-0.002660622463487541,2015-10-01,1.335343453930646,-0.0731655560768052
2016-03-15,1229.8,1264.8,1227.0,-0.0009748172217709516,7.102142410384296,0.0007956014767067643,0.5362857660529735,1.0,0.7217714596317841,0.27822854036821587,1.0,bull,27.092857142857124,0.00013728936639345894,0.8064408864068996,3.2934921871952074,1.178052991388973,1.178052991388973,0.0,1214.7036859815914,0.012275422034809327,-0.017996872392587435,-0.0013240259897643709,1.3582299944999034,0.0,0.0,-0.0013240259897643709,-0.016672846402823065,2015-10-01,1.3113114481899792,-0.08984567729314552
2016-03-16,1265.0,1271.9,1255.2,0.028622540250447193,7.104583509830936,0.0024410994466395053,0.6673626313963426,1.0,0.8004175788378056,0.19958242116219438,1.0,bull,28.00714285714285,0.00017820699303315962,0.7078294330400914,3.2934921871952074,1.4006853697696722,1.4006853697696722,1.178052991388973,1215.533084056655,0.039104281378138254,0.046066915653631885,0.0,1.178052991388973,0.0,0.0,0.0,0.046066915653631885,2015-10-01,1.371719522069389,-0.04791767487722043
2016-03-17,1254.3,1267.7,1248.4,-0.008458498023715455,7.106368474862917,0.0017849650319812227,0.6150963607057568,1.0,0.769057816423454,0.23094218357654595,1.0,bull,27.564285714285706,0.00017180734478020192,0.7208918665874994,3.2934921871952074,1.2776219724520173,1.2776219724520173,1.4006853697696722,1220.5106421284825,0.026938816767533662,-0.003967106051777832,-0.009964558899495709,0.22263237838069916,0.0,0.0,-0.009964558899495709,0.005997452847717877,2015-10-01,1.3662777652520457,-0.05169468643100572
2016-03-20,1244.2,1256.7,1241.2,-0.008052300087698194,7.107561248295997,0.0011927734330798856,0.5679236385966936,1.0,0.7407541831580162,0.2592458168419838,1.0,bull,27.128571428571426,0.00016538927629553045,0.7347461435028896,3.2934921871952074,1.1651927944466705,1.1651927944466705,1.2776219724520173,1221.889169825838,0.01793186800688151,-0.013485495523012514,-0.01127873892583391,0.12306339731765492,0.0,0.0,-0.01127873892583391,-0.002206756597178604,2015-10-01,1.3478528325655477,-0.06448305349158934
2016-03-21,1248.6,1260.9,1242.8,0.0035364089374696484,7.108894265555895,0.001333017259898206,0.5790951632895226,1.0,0.7474570979737136,0.2525429020262864,1.0,bull,27.014285714285716,0.00015621629100817953,0.7560105003429454,3.2934921871952074,1.2322941200071416,1.2322941200071416,1.1651927944466705,1222.6232346755571,0.020804713538717587,0.0021791369202921866,0.004518193762086915,0.1124291780053468,0.0,0.0,0.004518193762086915,-0.002339056841794728,2015-10-01,1.3507899884361116,-0.062444433973893876
2016-03-22,1224.0,1249.8,1215.4,-0.01970206631427196,7.108953377406878,5.911185098295135e-05,0.4776185703093445,1.0,0.6865711421856067,0.31342885781439334,1.0,bull,27.235714285714284,0.00017013359857080695,0.7244291954541492,3.2934921871952074,0.890280883536787,0.0,1.2322941200071416,1224.4258054135425,-0.00034788023982234304,-0.02298004893032853,-0.022956705705100156,0.0671013255604711,0.0,0.0,-0.022956705705100156,-2.3343225228373803e-05,2015-10-01,1.3197487684072517,-0.08398950675607575
2016-03-23,1221.6,1224.2,1211.2,-0.0019607843137255943,7.10889117999673,-6.219741014756863e-05,0.4679553328112401,1.0,0.6807731996867441,0.3192268003132559,0.0,bull,25.978571428571417,0.00016015626316405565,0.7466533622609419,3.2934921871952074,0.889077671537374,0.0,0.0,1222.9392839241325,-0.0010963358907437675,-0.0010652547086899514,-0.002416262980406288,1.2322941200071416,0.0,0.0,-0.002416262980406288,0.0013510082717163366,2015-10-01,1.3183428998174183,-0.08496529124721319
2016-03-27,1220.1,1223.2,1206.0,-0.0012278978388997608,7.1087589952918036,-0.00013218470492670775,0.4623802938983164,1.0,0.6774281763389899,0.3225718236610101,0.0,bull,26.014285714285716,0.00015063735136037877,0.7698828639341628,3.2934921871952074,0.8997749024760201,0.0,0.0,1222.7148869967607,-0.0021431743273180775,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2015-10-01,1.3183428998174183,-0.08496529124721319
